trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1100,False,"{'a': 0.5, 'e': 0.4544871018390625}",35,0,-58.36541218117483,"{0: 26, 1: 5, 2: 3, 3: 0, 4: 1}",0
1101,False,"{'a': 0.5, 'e': 0.4535961214255773}",20,6,-6.731288922203254,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.4527046874160087}",25,4,7.239444599168103,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.4518128007017902}",25,3,-11.748763766895403,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
1104,False,"{'a': 0.5, 'e': 0.45092046217480886}",20,3,-34.858999402186406,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1105,False,"{'a': 0.5, 'e': 0.45002767272740274}",20,0,-15.807971795093671,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1106,False,"{'a': 0.5, 'e': 0.4491344332523616}",20,5,8.278942844473894,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 0.4482407446429244}",35,0,-7.072356092653844,"{0: 30, 1: 0, 2: 5, 3: 0, 4: 0}",0
1108,False,"{'a': 0.5, 'e': 0.4473466077927801}",25,11,-40.16589961275761,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1109,False,"{'a': 0.5, 'e': 0.4464520235960651}",25,1,-48.50097455277677,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 1}",1
1110,False,"{'a': 0.5, 'e': 0.44555699294736395}",20,0,-36.5517585749435,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
1111,False,"{'a': 0.5, 'e': 0.44466151674170673}",20,14,-44.45269109399736,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
1112,False,"{'a': 0.5, 'e': 0.4437655958745701}",25,15,-17.046156654315695,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 0.4428692312418743}",20,10,-15.290652423917923,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 0.44197242373998435}",25,0,-62.425244576846005,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
1115,False,"{'a': 0.5, 'e': 0.44107517426570736}",20,6,-101.79562621417038,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 2}",1
1116,False,"{'a': 0.5, 'e': 0.440177483716293}",20,6,-20.30842000279987,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1117,False,"{'a': 0.5, 'e': 0.43927935298943144}",20,12,-6.2211305055544095,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.4383807829832537}",25,9,-17.493213458686274,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.4374817745963293}",30,21,6.063855424952758,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.43658232872766695}",30,13,-46.75109616573598,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
1121,False,"{'a': 0.5, 'e': 0.43568244627671204}",30,21,12.263225554900082,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.5, 'e': 0.43478212814334743}",20,11,-38.737587011985134,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1123,False,"{'a': 0.5, 'e': 0.43388137522789066}",30,3,31.873619020109473,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.432980188431095}",30,19,-9.113023852412923,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.4320785686541468}",20,9,-15.495698389691047,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1126,False,"{'a': 0.5, 'e': 0.4311765167986662}",30,18,1.1909247228866742,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.4302740337667045}",20,0,-65.91400526359182,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1128,False,"{'a': 0.5, 'e': 0.42937112046074505}",30,17,-21.36811787858461,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.42846777778370077}",20,0,-57.30854137070454,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1130,False,"{'a': 0.5, 'e': 0.4275640066389146}",30,0,21.476947552367527,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 0.42665980793015723}",25,16,16.928440330479635,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.5, 'e': 0.42575518256162764}",25,0,-27.91722346944881,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
1133,False,"{'a': 0.5, 'e': 0.4248501314379508}",25,16,17.381505144221435,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.5, 'e': 0.42394465546417814}",30,21,-7.262501517012593,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 0.42303875554578513}",20,6,-19.29181316303411,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 0.422132432588672}",20,15,3.4406886574640545,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.5, 'e': 0.42122568749916134}",20,0,-43.55532523141008,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1138,False,"{'a': 0.5, 'e': 0.42031852118399843}",30,8,-1.6319106795575542,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 0.4194109345503491}",30,15,18.498044642590678,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 0.41850292850580045}",20,8,10.435993481703942,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.41759450395835795}",25,3,-33.56437659141722,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
1142,False,"{'a': 0.5, 'e': 0.4166856618164465}",20,0,-15.172458273774609,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1143,False,"{'a': 0.5, 'e': 0.4157764029889078}",20,0,-37.565710288415936,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1144,False,"{'a': 0.5, 'e': 0.4148667283850009}",20,3,-26.383321112751734,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1145,False,"{'a': 0.5, 'e': 0.4139566389144}",20,0,-72.83113980566445,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1146,False,"{'a': 0.5, 'e': 0.4130461354871949}",25,10,-0.33557003903212745,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.4121352190138885}",20,0,-46.68444962639723,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1148,False,"{'a': 0.5, 'e': 0.41122389040539764}",20,0,-7.93414809018021,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1149,False,"{'a': 0.5, 'e': 0.4103121505730504}",25,0,-23.444194167017162,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
1150,False,"{'a': 0.5, 'e': 0.40940000042858704}",30,9,-45.10391301470267,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
1151,False,"{'a': 0.5, 'e': 0.40848744088415717}",20,0,-67.3957983866455,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1152,False,"{'a': 0.5, 'e': 0.4075744728523206}",30,0,-122.72335782580419,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
1153,False,"{'a': 0.5, 'e': 0.40666109724604504}",20,0,-84.18145271532724,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
1154,False,"{'a': 0.5, 'e': 0.40574731497870625}",25,0,-82.47813559200769,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1155,False,"{'a': 0.5, 'e': 0.4048331269640863}",25,2,-6.8707585905295065,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.40391853411637296}",20,0,-16.53633974094655,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1157,False,"{'a': 0.5, 'e': 0.4030035373501593}",25,2,-11.293735774715495,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.4020881375804417}",30,19,9.198744859165432,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.4011723357226203}",20,13,-16.12886892826588,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 0.4002561326924963}",20,0,-21.268428007156054,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1161,False,"{'a': 0.5, 'e': 0.3993395294062732}",30,0,-2.871190456727364,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
1162,False,"{'a': 0.5, 'e': 0.3984225267805538}",20,0,4.2470753797650005,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1163,False,"{'a': 0.5, 'e': 0.397505125732341}",25,9,25.358169246012082,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.3965873271790354}",35,6,-10.170550032838866,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 0.39566913203843584}",25,7,18.86656011102572,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.39475054122873704}",20,0,-84.17211809304693,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
1167,False,"{'a': 0.5, 'e': 0.3938315556685301}",25,11,-23.519737191814027,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.39291217627680014}",20,0,-24.809569250474027,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1169,False,"{'a': 0.5, 'e': 0.39199240397292684}",30,8,6.692728761757509,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1170,False,"{'a': 0.5, 'e': 0.391072239676682}",30,12,-1.5975264720361182,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.3901516843082303}",30,4,-3.0909701810793706,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
1172,False,"{'a': 0.5, 'e': 0.3892307387881266}",20,11,14.293897949089605,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.38830940403731673}",25,15,18.423426894408504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.5, 'e': 0.38738768097713494}",20,3,-114.13269765516404,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 2}",1
1175,False,"{'a': 0.5, 'e': 0.38646557052930475}",25,17,13.407586154892375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.385543073615936}",25,0,-32.76213123758474,"{0: 20, 1: 2, 2: 1, 3: 2, 4: 0}",0
1177,False,"{'a': 0.5, 'e': 0.38462019115952595}",25,13,-18.365242391878457,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1178,False,"{'a': 0.5, 'e': 0.3836969240829566}",25,18,6.4472514004227,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.3827732733094953}",20,0,-26.69858804228369,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1180,False,"{'a': 0.5, 'e': 0.38184923976279245}",20,9,-9.901687136029848,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 0.3809248243668818}",25,14,19.16145944382493,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.3800000280461784}",25,13,-1.1050531141545785,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1183,False,"{'a': 0.5, 'e': 0.3790748517254788}",20,9,-13.57905476260189,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 0.3781492963299588}",25,15,-2.406392463914044,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.37722336278517427}",20,0,-33.205818802268666,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1186,False,"{'a': 0.5, 'e': 0.3762970520170581}",20,4,-5.742599245314183,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1187,False,"{'a': 0.5, 'e': 0.37537036495192155}",20,1,18.28626634757245,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1188,False,"{'a': 0.5, 'e': 0.3744433025164511}",25,2,-9.164974905102529,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 0}",1
1189,False,"{'a': 0.5, 'e': 0.37351586563770955}",30,16,2.2615517426934346,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1190,False,"{'a': 0.5, 'e': 0.37258805524313326}",20,6,-44.791259328900445,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
1191,False,"{'a': 0.5, 'e': 0.371659872260533}",20,8,-3.208101118900567,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 0.3707313176180912}",20,6,21.75302407687774,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.5, 'e': 0.36980239224436295}",30,11,26.50205116015293,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.36887309706827304}",25,13,22.130863566602947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.36794343301911697}",20,10,20.275938249817234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.5, 'e': 0.3670134010265584}",20,0,-20.695260271557274,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1197,False,"{'a': 0.5, 'e': 0.36608300202062954}",30,8,-34.38592045266428,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
1198,False,"{'a': 0.5, 'e': 0.365152236931729}",20,12,-31.887099141710568,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
1199,False,"{'a': 0.5, 'e': 0.36422110669062213}",30,14,-55.06818209768543,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
1200,False,"{'a': 0.5, 'e': 0.36328961222843875}",25,8,0.3404537483528931,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1201,False,"{'a': 0.5, 'e': 0.3623577544766736}",30,15,14.241454875311899,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 0.361425534367184}",25,11,12.679765203488769,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 0.3604929528321903}",25,2,-50.73601224742923,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
1204,False,"{'a': 0.5, 'e': 0.35956001080427363}",20,16,8.152494716386043,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.5, 'e': 0.35862670921637635}",35,20,-1.873649384635124,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1206,False,"{'a': 0.5, 'e': 0.3576930490017995}",25,2,-35.67669414291907,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 1}",1
1207,False,"{'a': 0.5, 'e': 0.35675903109420365}",20,13,-0.6183360692961999,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.35582465642760625}",20,13,-16.54533753058957,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.3548899259363823}",25,9,-17.265449008026447,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.3539548405552618}",25,8,18.56624975955832,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1211,False,"{'a': 0.5, 'e': 0.35301940121933034}",20,2,-79.01693983807913,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
1212,False,"{'a': 0.5, 'e': 0.35208360886402695}",25,14,18.939138617736567,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.3511474644251443}",25,8,0.4125738153677472,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1214,False,"{'a': 0.5, 'e': 0.3502109688388262}",30,17,7.743356059868689,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.34927412304156863}",20,0,-30.684228815054045,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1216,False,"{'a': 0.5, 'e': 0.348336927970217}",20,6,21.502054242038298,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.34739938456196656}",20,15,10.892721975797407,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.5, 'e': 0.3464614937543603}",20,2,-35.09987097825911,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
1219,False,"{'a': 0.5, 'e': 0.3455232564852894}",20,7,8.60501368221731,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.3445846736929906}",20,0,10.990769304094496,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1221,False,"{'a': 0.5, 'e': 0.34364574631604705}",25,3,31.59171542185488,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.5, 'e': 0.3427064752933856}",25,5,-22.344617123606486,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.3417668615642776}",25,16,-7.644421204832597,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.3408269060683363}",20,5,-86.23496647498982,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 1}",1
1225,False,"{'a': 0.5, 'e': 0.3398866097455176}",25,0,-138.2348541087253,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 4}",0
1226,False,"{'a': 0.5, 'e': 0.3389459735361172}",25,1,-112.57066977976142,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 3}",1
1227,False,"{'a': 0.5, 'e': 0.33800499838077175}",25,0,18.06281316614578,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1228,False,"{'a': 0.5, 'e': 0.3370636852204559}",25,16,-30.53653165169633,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
1229,False,"{'a': 0.5, 'e': 0.3361220349964831}",20,15,8.795928288348733,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.5, 'e': 0.3351800486505031}",20,0,-128.41646780274993,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",0
1231,False,"{'a': 0.5, 'e': 0.3342377271245026}",20,0,6.285818336558531,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1232,False,"{'a': 0.5, 'e': 0.3332950713608026}",20,5,13.58615331046039,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1233,False,"{'a': 0.5, 'e': 0.33235208230205926}",25,5,-26.038120377879608,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1234,False,"{'a': 0.5, 'e': 0.3314087608912611}",30,15,2.5156662592136643,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.33046510807172985}",20,10,-23.25672480796047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1236,False,"{'a': 0.5, 'e': 0.32952112478711787}",25,2,31.59531307943775,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.3285768119814088}",20,13,12.451774356056141,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.5, 'e': 0.32763217059891486}",30,0,15.224829019953036,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1239,False,"{'a': 0.5, 'e': 0.3266872015842779}",30,18,-3.074185143135363,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1240,False,"{'a': 0.5, 'e': 0.3257419058824663}",25,2,32.44437088704282,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.32479628443877623}",25,8,-77.96425814646891,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
1242,False,"{'a': 0.5, 'e': 0.3238503381988286}",20,0,-39.82850349051305,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1243,False,"{'a': 0.5, 'e': 0.3229040681085699}",25,9,12.025018941473775,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1244,False,"{'a': 0.5, 'e': 0.3219574751142698}",20,2,14.263289081891976,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1245,False,"{'a': 0.5, 'e': 0.32101056016252166}",25,2,10.105419078230247,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1246,False,"{'a': 0.5, 'e': 0.32006332420023986}",20,0,5.859528244841993,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1247,False,"{'a': 0.5, 'e': 0.31911576817466075}",30,23,12.467432453486595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.31816789303333987}",30,0,-26.23820931621783,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
1249,False,"{'a': 0.5, 'e': 0.3172196997241527}",20,7,-52.46972421292866,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
1250,False,"{'a': 0.5, 'e': 0.316271189195292}",35,13,-23.08937524090199,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1251,False,"{'a': 0.5, 'e': 0.3153223623952687}",25,4,-38.87052155765513,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 0}",1
1252,False,"{'a': 0.5, 'e': 0.314373220272909}",30,17,-37.57219541129407,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1253,False,"{'a': 0.5, 'e': 0.3134237637773555}",20,0,1.9767272402708391,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1254,False,"{'a': 0.5, 'e': 0.31247399385806407}",20,2,32.25386975919322,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.31152391146480507}",25,15,-4.0068425627779085,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1256,False,"{'a': 0.5, 'e': 0.3105735175476604}",30,14,16.93273781110657,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.3096228130570242}",20,10,6.865373651222342,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.5, 'e': 0.3086717989436006}",30,24,9.433859327734288,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.5, 'e': 0.3077204761584039}",20,8,21.413532919146995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.3067688456527566}",25,13,-1.2909251013406018,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1261,False,"{'a': 0.5, 'e': 0.3058169083782893}",30,0,-62.38595886006475,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
1262,False,"{'a': 0.5, 'e': 0.30486466528693895}",20,9,10.747240929516941,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1263,False,"{'a': 0.5, 'e': 0.3039121173309489}",30,7,-53.988272455139274,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 1}",1
1264,False,"{'a': 0.5, 'e': 0.3029592654628667}",25,9,-70.71701946733945,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
1265,False,"{'a': 0.5, 'e': 0.30200611063554444}",20,10,5.490107493604211,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1266,False,"{'a': 0.5, 'e': 0.3010526538021365}",25,14,-37.93782847239667,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1267,False,"{'a': 0.5, 'e': 0.3000988959161001}",20,8,-6.591357645307688,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.29914483793119256}",25,15,18.648135857047176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.2981904808014722}",20,0,2.9136627412881246,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1270,False,"{'a': 0.5, 'e': 0.29723582548129573}",30,23,1.1098746465242186,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1271,False,"{'a': 0.5, 'e': 0.2962808729253187}",20,5,5.618460782414805,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1272,False,"{'a': 0.5, 'e': 0.2953256240884933}",20,12,-15.913178187523897,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.29437007992606856}",20,3,8.095071544675942,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1274,False,"{'a': 0.5, 'e': 0.29341424139358824}",30,13,27.051683666766138,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.29245810944689116}",20,0,19.058668311768827,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1276,False,"{'a': 0.5, 'e': 0.2915016850421088}",20,6,-30.345512649495667,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1277,False,"{'a': 0.5, 'e': 0.29054496913566596}",30,0,46.007607183635734,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1278,False,"{'a': 0.5, 'e': 0.28958796268427794}",25,1,-43.48575325479314,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
1279,False,"{'a': 0.5, 'e': 0.2886306666449516}",25,5,-40.65405667023751,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1280,False,"{'a': 0.5, 'e': 0.2876730819749824}",30,22,10.697369945426603,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.5, 'e': 0.28671520963195546}",20,15,10.242944562064691,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
